doi,exponential_a,exponential_b,exponential_c,exponential_r2,linear_a,linear_b,linear_r2,mean_ss,std_dev_ss
10.1038/ncomms8071,1.0,1.0,2.0625000000000084,0.999999999999998,0.00013850574832063867,1.7568014247269521,1.0216964073010708,1.8148148148148149,1.1451573950918745
10.1038/ncomms8199,93.917204719970812,0.14789771918625119,4.2448422410064621,0.21330438495307336,-0.012929283944400849,6.9030047222884088,0.93816601290869628,4.1758620689655173,3.6255943790866536
10.1038/ncomms7717,552.64346035100129,0.50877020566213371,8.0294647973704638,0.46394434241770011,-0.025830025422310499,12.863429778595314,0.97949905575650564,6.3049450549450547,18.997191167373387
10.1038/ncomms2878,188.05709054596983,0.061133340651478553,12.188629838090524,0.95187983834126566,-0.012592716161538009,20.382069566118908,0.99222064365795626,12.845124282982791,59.256780800796371
10.1038/ncomms7791,58.420865199519135,0.24352365341875801,3.9233048207024668,0.49923227107916629,-0.00097612288496651267,3.9377355356724633,1.0049367973832499,3.6786885245901639,3.2078344032572468
10.1038/ncomms2482,631.39944305900758,0.311445317703265,6.8445270501851363,0.2218919293424074,-0.0053398156614619108,9.6839384430917406,0.98723858478276671,6.4156746031746028,12.590183894498557
10.1038/ncomms8084,23.251301331322868,0.20613033651203175,1.7400906968101355,0.19892300309896316,-0.0006589708369607643,1.8705113661378334,1.0010965575833977,1.6967213114754098,0.88604244673416932
10.1038/ncomms2725,180.45439934245266,0.14701975623334326,2.9042971861213043,0.32759609009335661,-0.0013950806614038136,3.880572391847716,1.0001323335855743,3.0255999999999998,3.1265547556375837
10.1038/ncomms2344,53.654133904674794,0.33172401902520704,2.1423246762599057,0.29277139562966265,-0.0011291199947822683,2.7583681367829676,0.97822564712325788,2.0084745762711864,2.0042148921957876
10.1038/ncomms8484,140.64077999047552,0.23014074781024996,4.781564192577231,0.21011806259634963,-0.013825488170415179,7.0874541008982144,0.9584292711462894,4.29020979020979,4.2938045249691408
10.1038/ncomms7544,232.43711912882577,0.12373768486081362,18.406784009263159,0.63366438715024731,-0.030551042405821516,27.044099377979915,0.95958507815809746,18.797266514806378,19.323699655663059
10.1038/ncomms3066,159.22306783381731,0.054543488501967462,6.180487286381191,0.49864713714031628,-0.0099519790053321788,12.499107518045459,0.93965078335382479,6.928042328042328,13.98431119718029
10.1038/ncomms7703,46.262460751482926,0.20215567211509577,2.8713185126647138,0.33591336316311504,0.00033782373192814408,2.7725451685636058,1.0260422074139857,2.8634361233480177,2.1059664767003898
10.1038/ncomms2728,89.792262845568402,0.39575431218892293,3.2975428810902425,0.42376921697969139,-0.0016447538702444491,4.0345808066094841,0.96660685849745798,3.0187319884726227,3.2309643112574822
10.1038/ncomms8468,62.805481872862416,0.12933393589403722,1.9009991648455975,0.1215923902701736,-0.00195355704120459,2.4181774245141208,1.0365006053483736,2.0054644808743167,1.3448841246916725
10.1038/ncomms2730,31.124605739586379,0.51930712393141509,2.1165183707329813,0.45835092592832838,-0.00047225455915602028,2.0980982512505073,0.99766803650370817,1.8109090909090908,1.2963827615572587
10.1038/ncomms2887,78.029318655278644,0.1626875262070635,2.8511795605503782,0.33900923171779179,-0.00088903953382425227,3.2913088306034766,0.99927741630675637,2.7627811860940694,2.8286015887767686
10.1038/ncomms8466,162.93273255861504,0.3220792384580165,4.2233874056198468,0.60047470157565908,-0.0026927564748635557,4.8186775931480224,1.0033224196956259,4.2016129032258061,6.7159893930511414
10.1038/ncomms2919,137.22420066401563,0.26868744072927725,25.823384523492514,0.99981276195626734,-0.056530755825105583,60.401682235983223,0.99893214455033763,26.280523255813954,589.78979165595729
10.1038/ncomms2373,58.091485676443632,0.15193026623956671,2.5440552820197246,0.33456328374999295,-0.0018858673038957274,3.6697415094088464,0.96478228848591108,2.5859375,2.206267152022563
10.1038/ncomms2467,31.430152387623387,0.11764824691023169,2.4552876495259088,0.5176489178441156,-0.00074817089055612129,2.9194712629181785,0.9883248866473161,2.4927536231884058,2.203136905487864
10.1038/ncomms2380,2135.0668486628224,0.40485369570107721,20.654379130195487,0.27112453845472462,0.043775589450430807,-9.2275556990387866,1.0157590455000201,20.197663971248875,39.446877785823659
10.1038/ncomms2595,72.403383672689927,0.13998509211557914,2.6639258373158037,0.32029020851805379,-0.0014164400414828915,3.3190797456887875,0.99450312616456971,2.5082417582417582,2.0320071241366198
10.1038/ncomms2952,143.07658762320241,0.3084121950084871,3.6752693799785825,0.26647115749159733,-0.0031918301887677533,5.0559092833552732,0.96536883506337934,3.3813708260105448,3.9111940047290803
10.1038/ncomms8237,510.56232787815088,0.19906535373752812,11.647646354467128,0.21222667949508153,-0.026656261342052678,15.823269941621815,0.98414799990198298,9.7146596858638752,11.159704286104352
10.1038/ncomms8309,121.20340324774357,0.066157399001902373,6.2641282381024803,0.41208805045546454,-0.024662475343308676,12.531858456482427,0.93538768080512003,7.1024930747922435,7.4650075200821346
10.1038/ncomms8327,174.43466230421825,0.12969345132334287,10.734516843637826,0.24041196087582686,-0.016493628941222305,14.625315180038688,0.96048957538122826,10.822622107969151,6.875080915709832
10.1038/ncomms2683,120.80563670424878,0.056354570931074044,7.1690599727246376,0.82563035724694078,-0.0068185894533012714,11.712457372397747,0.97913318906868818,7.6496496496496498,24.270856017643982
10.1038/ncomms7940,114.79370751944568,0.29582945569165736,3.4647836422297673,0.15757967885990279,-0.0028762149485141997,3.9197301138957608,0.99797576547281519,3.2077922077922079,2.5588535497933274
10.1038/ncomms8083,73.829845150775981,0.042677362656790535,10.775821633717605,0.76427894286696996,-0.018951792904718934,16.385507696187396,0.94571535019494801,11.659203980099502,13.052735645222564
10.1038/ncomms8094,56.484809452714387,0.14427313813689113,3.0655558763557424,0.32651815186272848,0.0010024606138823167,2.7853747594444842,1.0352784365962211,3.0433070866141732,2.2783849284253468
10.1038/ncomms2870,45.076592030561301,0.087424504187931018,2.3408177290933572,0.28454232988185157,-0.0010603001554250202,3.0001088830435054,0.98730351961692531,2.4011741682974561,2.029508002181279
10.1038/ncomms2410,35.558266997499629,0.15415343996149561,1.832006335683525,0.33867808934201021,-0.0002948971484354624,1.9689476815490621,1.0155586088581423,1.7923076923076924,1.2038154333755386
10.1038/ncomms2653,69.621581993900747,0.24137302482546749,3.7106465177682253,0.59566747796629871,-0.0019628494962556486,4.7557692945477674,0.96375692030200455,3.545201668984701,4.4359576609365705
10.1038/ncomms8411,333.02735381156532,0.0030043769505743363,-132.82574422976398,0.99613692374656948,-0.75618825640670728,226.78070391919314,0.99698053700053535,68.451104100946367,1141.100197554272
10.1038/ncomms2676,37.445458050283307,0.60681945314347019,2.1621519669665221,0.50120963661952833,-0.0011204052749157836,2.6939763451078513,0.96013933587415834,2.0144404332129966,2.3730909015368979
10.1038/ncomms8136,111.12691001878767,0.17227367704080354,3.5546974288264983,0.24982597155628117,-0.0025052588109492568,3.9748012754735575,1.0114255347808463,3.4060402684563758,2.5302658742416004
10.1038/ncomms2427,549.47937116282037,0.13806165588463018,10.565313453690877,0.58747464276629868,-0.011412210761862385,17.795100210181271,0.97829974644928508,10.52491408934708,35.85624550182942
10.1038/ncomms2551,166.45493562197069,0.13408392728430207,3.2590100896890863,0.25488157162909747,-0.0032419024904675187,5.2233656101513644,0.9753463190955024,3.3032994923857868,3.383768253073395
10.1038/ncomms2552,183.24983953888929,0.21954670247547942,5.8714801910087315,0.84902844663434085,-0.002075806056508922,7.1380113199118806,0.99666894475551082,5.8186695278969953,23.300296447445831
10.1038/ncomms8118,230.3649654936969,0.12871494647070514,6.0262763793671894,0.22213195714274089,-0.013644068841243454,9.110101450423322,0.9890063910466923,6.0056338028169014,5.3286334512188915
10.1038/ncomms8193,73.735684545763107,0.10988919753695654,4.1021719171374142,0.4998833633282258,-0.013051015774973805,6.8240183392675489,0.93863128846813482,3.9268292682926829,5.4713264017552499
