source_id,2015-06-22,2015-06-23,2015-06-24,2015-06-25,2015-06-26,2015-06-27,2015-06-29,2015-06-30,2015-07-01,2015-07-02,2015-07-03,2015-07-06,2015-07-07,2015-07-08,2015-07-09,2015-07-10,2015-07-11,2015-07-12,2015-07-13,2015-07-14,2015-07-15,2015-07-16,2015-07-19,2015-07-20,2015-07-21,2015-07-22,2015-07-23,2015-07-25,2015-07-28,2015-07-29,2015-07-30,2015-07-31,2015-08-03,2015-08-06,2015-08-10,2015-08-11,2015-08-15,2015-08-16,2015-08-18,2015-08-19,2015-08-22,2015-08-24,2015-08-25,2015-08-26,2015-08-30,2015-08-31,2015-09-04,2015-09-07,2015-09-14,2015-09-15,2015-09-16,2015-09-17,2015-09-19,2015-09-21,2015-09-22,2015-09-23,2015-09-24,2015-09-29,2015-09-30,2015-10-05,2015-10-08,2015-10-13,2015-10-14,2015-10-15,2015-10-21,2015-10-23,2015-10-26,2015-10-27,2015-10-28,2015-11-03,2015-11-04,2015-11-10,2015-11-12,2015-11-13,2015-11-17,2015-11-25,2015-11-27,2015-11-29,2015-12-01,2015-12-14,2015-12-16,2015-12-17,2015-12-18,2015-12-23,2015-12-24,2015-12-28,2016-01-04,2016-01-07,2016-01-08,2016-01-11,2016-01-12,2016-01-13,2016-01-14,2016-01-15,2016-01-17,2016-01-20,2016-01-21,2016-01-22,2016-01-23,2016-01-24,2016-01-25,2016-01-27,2016-01-29,2016-02-01,2016-02-02,2016-02-04,2016-02-09,2016-02-16,2016-02-18,2016-02-19,2016-02-23,2016-02-25,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-16,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-04-07,2016-04-08,2016-04-12,2016-04-13,2016-04-14,2016-04-16,2016-04-18,2016-04-19,2016-04-20,2016-04-21,2016-04-22,2016-04-24,2016-04-26,2016-04-27,2016-04-28,2016-04-29,2016-04-30,2016-05-01,2016-05-02,2016-05-03,2016-05-04,2016-05-05,2016-05-06,2016-05-07,2016-05-08,2016-05-09,2016-05-10,2016-05-11,2016-05-13,2016-05-14,2016-05-15,2016-05-17,2016-05-18,2016-05-19,2016-05-24,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-06,2016-06-08,2016-06-09,2016-06-13,2016-06-15,2016-06-16,2016-06-17,2016-06-20,2016-06-21,2016-06-22,2016-06-23,2016-06-25,2016-06-26,2016-06-30,2016-07-01,2016-07-03,2016-07-04,2016-07-05,2016-07-08,2016-07-09,2016-07-10,2016-07-11,2016-07-12,2016-07-13,2016-07-15,2016-07-16,2016-07-17,2016-07-19,2016-07-20,2016-07-26,2016-07-27,2016-07-28,2016-07-29,2016-08-01,2016-08-02,2016-08-04,2016-08-05,source_id
views,23,28,19,5,18,4,15,8,2,6,4,6,5,3,3,2,1,2,5,6,11,2,1,2,1,5,6,1,3,1,5,2,2,1,2,2,1,1,2,1,2,6,2,2,1,6,2,1,3,6,1,1,2,1,2,4,1,28,1,2,1,1,1,1,1,3,2,1,2,4,3,1,1,2,4,1,1,1,1,1,2,1,1,1,2,4,3,3,174,2,6,4,2,3,1,2,1,1,1,2,5,1,6,2,1,1,1,8,3,1,2,1,3,3,2,2,4,4,1,3,3,2,5,1,1,1,2,2,6,3,9,3,7,1,5,2,3,2,2,4,3,5,6,5,1,1,1,3,5,1,2,3,1,2,2,7,1,3,3,13,8,5,4,2,2,3,2,2,2,3,1,6,2,1,1,3,2,5,1,3,4,2,1,3,1,14,1,2,3,3,1,4,2,1,1,4,1,2,1,1,1,4,1,3,10,2,5,1,4,4,1,views
twitter,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,twitter
